codAuto;codMonitoramento;data;Elemento;km;Estado;Rodovia;Sentido;Altura;Largura;Diametro;Dimensão;EstadoConservacao;Localizacao;CaixaAla;Tipo;TipoMontante;MaterialRevestimento;formato;SIGLA;repararEntorno;medidaAproximada;elementoExcluido;motivoExclusao;Latitude1;Longitude1;OK;Limpeza;Assoreado;Afogado;TestaAlaDanificada;TubulacaoDanificada;CaixaDanificada;Erosao;FissurasTrincas;SemTampa;Tampadanificada;TampaDanificadaInexist;Estrutura;SemSolucaoImediata;TipoSemSolucaoImediata;DescricaoOutroSemSolucaoImediata;Observacao;funcionario;Marginal;Correcao;dataEnvio;InterferenciaTerceiros;TipoInterferenciaTerceiros;fotoInterna;descricaoFotoInterna;descricaoOutroFotoInterna;inacessivelRocada;Semestre;Ano;Controle;removido;lote;Foto1_Ficha;Foto2_Ficha;Foto1;Foto2;Foto3;Foto4;Foto5;Foto6;Foto7;Foto8;Foto9;Foto10;Foto11;Foto12;Foto13;Foto14;Foto15;Foto1_fichas_nova;Foto2_fichas_nova;Foto3_fichas_nova;Foto4_fichas_nova;observacaoAlteracao;sync;edit
954;970;30/9/2020;BUEIRO;227+300;ES;BR-101;SUL;0,00;0,00;0,60;ø0,6;Regular;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-19,91372758;-40,40657721;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_227+300_107_ECO101_20200930_074242.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074349.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074242.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074349.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074303.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074310.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074328.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074337.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074343.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074255.jpg;Drenagem_BU_227+300_107_ECO101_20200930_074354.jpg;;;;;;;;;;;;;
953;1066;30/9/2020;BUEIRO;227+300;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-19,9137464523082;-40,4064529343105;Não;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;TESTA SEM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_227+300_394_ECO101_20200930_073945.jpg;Drenagem_BU_227+300_394_ECO101_20200930_074135.jpg;Drenagem_BU_227+300_394_ECO101_20200930_073945.jpg;Drenagem_BU_227+300_394_ECO101_20200930_074135.jpg;Drenagem_BU_227+300_394_ECO101_20200930_074048.jpg;Drenagem_BU_227+300_394_ECO101_20200930_074142.jpg;;;;;;;;;;;;;;;;;;
955;2631;30/9/2020;BUEIRO;227+420;ES;BR-101;SUL;0,80;0,80;0,80;ø0,8;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CLP;NÃO;NÃO;NÃO;NÃO;-19,91466517;-40,40623794;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;Trabalha Afogado.;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;Câmera;2844;;N;4;2020;;;BR-101;Drenagem_BU_227+420_107_ECO101_20200930_073855.jpg;30-09_DSC02844.JPG;Drenagem_BU_227+420_107_ECO101_20200930_073855.jpg;30-09_DSC02844.JPG;Drenagem_BU_227+420_107_ECO101_20200930_073907.jpg;Drenagem_BU_227+420_107_ECO101_20200930_073920.jpg;Drenagem_BU_227+420_107_ECO101_20200930_073925.jpg;Drenagem_BU_227+420_107_ECO101_20200930_073934.jpg;Drenagem_BU_227+420_107_ECO101_20200930_073901.jpg;;;;;;;;;;;;;;;
868;991;30/9/2020;BUEIRO;227+870;ES;BR-101;SUL;1,00;0,80;0,00;1x0,8;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-19,91879732;-40,40580415;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-10-01 at 12.56.37.jpeg;WhatsApp Image 2020-10-01 at 12.56.47.jpeg;Drenagem_BU_227+870_107_ECO101_20200930_073510.jpg;Drenagem_BU_227+870_107_ECO101_20200930_073547.jpg;Drenagem_BU_227+870_107_ECO101_20200930_073521.jpg;Drenagem_BU_227+870_107_ECO101_20200930_073541.jpg;Drenagem_BU_227+870_107_ECO101_20200930_073515.jpg;Drenagem_BU_227+870_107_ECO101_20200930_073552.jpg;Drenagem_BU_227+870_107_ECO101_20200930_073559.jpg;;;;;;;;;;;;;;;
867;1097;30/9/2020;BUEIRO;227+870;ES;BR-101;NORTE;1,00;0,80;0,00;1x0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-19,9188341976571;-40,4056620445192;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Trabalha afogado.;GILMAR APARECIDO ANACLETO;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_227+870_394_ECO101_20200930_073421.jpg;Drenagem_BU_227+870_394_ECO101_20200930_073556.jpg;Drenagem_BU_227+870_394_ECO101_20200930_073421.jpg;Drenagem_BU_227+870_394_ECO101_20200930_073556.jpg;Drenagem_BU_227+870_394_ECO101_20200930_073513.jpg;Drenagem_BU_227+870_394_ECO101_20200930_073604.jpg;Drenagem_BU_227+870_394_ECO101_20200930_073614.jpg;;;;;;;;;;;;;;;;;
870;971;30/9/2020;BUEIRO;227+960;ES;BR-101;SUL;0,80;0,60;0,00;0,8x0,6;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-19,91962214;-40,40577479;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-10-01 at 13.14.20.jpeg;WhatsApp Image 2020-10-01 at 13.15.22.jpeg;Drenagem_BU_227+960_107_ECO101_20200930_073159.jpg;Drenagem_BU_227+960_107_ECO101_20200930_073219_1.jpg;Drenagem_BU_227+960_107_ECO101_20200930_073212.jpg;Drenagem_BU_227+960_107_ECO101_20200930_073207.jpg;Drenagem_BU_227+960_107_ECO101_20200930_073243_1.jpg;Drenagem_BU_227+960_107_ECO101_20200930_073253_1.jpg;Drenagem_BU_227+960_107_ECO101_20200930_073300_1.jpg;Drenagem_BU_227+960_107_ECO101_20200930_073307_1.jpg;;;;;;;;;;;;;;
869;963;30/9/2020;BUEIRO;227+960;ES;BR-101;NORTE;0,80;0,60;0,00;0,8x0,6;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-19,9196363223528;-40,4056384531081;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_227+960_394_ECO101_20200930_073213.jpg;Drenagem_BU_227+960_394_ECO101_20200930_073308.jpg;Drenagem_BU_227+960_394_ECO101_20200930_073213.jpg;Drenagem_BU_227+960_394_ECO101_20200930_073308.jpg;Drenagem_BU_227+960_394_ECO101_20200930_073302.jpg;Drenagem_BU_227+960_394_ECO101_20200930_073232.jpg;;;;;;;;;;;;;;;;;;
866;992;30/9/2020;BUEIRO;228+310;ES;BR-101;SUL;0,00;0,00;0,60;ø0,6;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-19,92288284;-40,40610135;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TUBULAÇÃO EXPOSTA;N;;;Trabalha afogado.;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_228+310_107_ECO101_20200930_072726.jpg;WhatsApp Image 2020-10-14 at 09.07.16.jpeg;Drenagem_BU_228+310_107_ECO101_20200930_072726.jpg;Drenagem_BU_228+310_107_ECO101_20200930_072754.jpg;Drenagem_BU_228+310_107_ECO101_20200930_072744.jpg;Drenagem_BU_228+310_107_ECO101_20200930_072739.jpg;Drenagem_BU_228+310_107_ECO101_20200930_072800.jpg;Drenagem_BU_228+310_107_ECO101_20200930_072806.jpg;Drenagem_BU_228+310_107_ECO101_20200930_072812.jpg;;;;;;;;;;;;;;;
871;1069;30/9/2020;BUEIRO;228+310;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-19,9229534340787;-40,4060649885334;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA SEM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_228+310_394_ECO101_20200930_072811.jpg;Drenagem_BU_228+310_394_ECO101_20200930_072837.jpg;Drenagem_BU_228+310_394_ECO101_20200930_072811.jpg;Drenagem_BU_228+310_394_ECO101_20200930_072837.jpg;Drenagem_BU_228+310_394_ECO101_20200930_072820.jpg;Drenagem_BU_228+310_394_ECO101_20200930_072843.jpg;;;;;;;;;;;;;;;;;;
873;981;30/9/2020;BUEIRO;228+350;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Bom;ACESSO;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-19,92325142;-40,40603642;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Trabalha afogado.;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_228+350_107_ECO101_20200930_072505.jpg;WhatsApp Image 2020-10-14 at 08.07.19.jpeg;Drenagem_BU_228+350_107_ECO101_20200930_072505.jpg;Drenagem_BU_228+350_107_ECO101_20200930_072556.jpg;Drenagem_BU_228+350_107_ECO101_20200930_072534.jpg;Drenagem_BU_228+350_107_ECO101_20200930_072540.jpg;Drenagem_BU_228+350_107_ECO101_20200930_072545.jpg;Drenagem_BU_228+350_107_ECO101_20200930_072551.jpg;Drenagem_BU_228+350_107_ECO101_20200930_072511.jpg;Drenagem_BU_228+350_107_ECO101_20200930_072611.jpg;Drenagem_BU_228+350_107_ECO101_20200930_072616.jpg;;;;;;;;;;;;;
4800;982;9/10/2020;BUEIRO;228+350;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;;NÃO; ;;-19,92340596;-40,40608289;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA SEM ALA;N;;;Trabalha afogado.;EDNILSON APARECIDO DOS SANTOS;N;N;9/10/2020;Não;;;;;N;4;2020;;;BR-101;WhatsApp Image 2020-10-22 at 10.12.39.jpeg;WhatsApp Image 2020-10-22 at 10.13.40.jpeg;Drenagem_BU_228+350_107_ECO101_20201009_100622.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100535.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100525.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100510.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100542.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100551.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100558.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100604.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100617.jpg;Drenagem_BU_228+350_107_ECO101_20201009_100450.jpg;;;;;;;;;;;;
874;2632;30/9/2020;BUEIRO;228+430;ES;BR-101;SUL;1,70;3,00;0,80;ø0,8;Regular;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;NÃO;NÃO;NÃO;NÃO;-19,9240816;-40,40672577;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;Trabalha Afogado.;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;Câmera;2841;;N;4;2020;;;BR-101;Drenagem_BU_228+430_107_ECO101_20200930_071747.jpg;30-09_DSC02841.JPG;Drenagem_BU_228+430_107_ECO101_20200930_071747.jpg;30-09_DSC02841.JPG;Drenagem_BU_228+430_107_ECO101_20200930_071810.jpg;Drenagem_BU_228+430_107_ECO101_20200930_071903.jpg;Drenagem_BU_228+430_107_ECO101_20200930_071909.jpg;Drenagem_BU_228+430_107_ECO101_20200930_071914.jpg;Drenagem_BU_228+430_107_ECO101_20200930_071801.jpg;;;;;;;;;;;;;;;
878;1067;30/9/2020;BUEIRO;228+450;ES;BR-101;NORTE;1,00;0,90;0,00;1x0,9;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-19,924305049453;-40,4066422560565;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;Trabalha afogado.;GILMAR APARECIDO ANACLETO;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_228+452_394_ECO101_20200930_071834.jpg;Drenagem_BU_228+452_394_ECO101_20200930_071915.jpg;Drenagem_BU_228+452_394_ECO101_20200930_071834.jpg;Drenagem_BU_228+452_394_ECO101_20200930_071915.jpg;Drenagem_BU_228+452_394_ECO101_20200930_071840.jpg;Drenagem_BU_228+452_394_ECO101_20200930_071923.jpg;;;;;;;;;;;;;;;;;;
4781;1096;9/10/2020;BUEIRO;228+452;ES;BR-101;NORTE;0,00;0,00;0,80;ø0,8;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;;NÃO; ;;-19,9243915061052;-40,4065937235099;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;9/10/2020;Sim;Mangueira;;;;N;4;2020;;;BR-101;Drenagem_BU_228+452_394_ECO101_20201009_100824.jpg;Drenagem_BU_228+452_394_ECO101_20201009_100838.jpg;Drenagem_BU_228+452_394_ECO101_20201009_100824.jpg;Drenagem_BU_228+452_394_ECO101_20201009_100838.jpg;Drenagem_BU_228+452_394_ECO101_20201009_100830.jpg;Drenagem_BU_228+452_394_ECO101_20201009_100915.jpg;Drenagem_BU_228+452_394_ECO101_20201009_100928.jpg;;;;;;;;;;;;;;;;;
1132;2633;30/9/2020;BUEIRO;228+680;ES;BR-101;SUL;1,40;1,20;0,80;ø0,8;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CLP;NÃO;NÃO;NÃO;NÃO;-19,92658;-40,40639609;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;Sem Foto;Vegetação;;N;4;2020;;;BR-101;WhatsApp Image 2020-10-01 at 13.44.17.jpeg;WhatsApp Image 2020-10-01 at 13.43.23.jpeg;Drenagem_BU_228+680_107_ECO101_20200930_071217.jpg;Drenagem_BU_228+680_107_ECO101_20200930_071331.jpg;Drenagem_BU_228+680_107_ECO101_20200930_071229.jpg;Drenagem_BU_228+680_107_ECO101_20200930_071310.jpg;Drenagem_BU_228+680_107_ECO101_20200930_071316.jpg;Drenagem_BU_228+680_107_ECO101_20200930_071323.jpg;Drenagem_BU_228+680_107_ECO101_20200930_071222.jpg;;;;;;;;;;;;;;;
911;983;30/9/2020;BUEIRO;228+680;ES;BR-101;NORTE;0,80;0,60;0,00;0,8x0,6;Bom;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;CELULAR;BSCC;NÃO;NÃO;NÃO;NÃO;-19,9264803462925;-40,4063134667599;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;GILMAR APARECIDO ANACLETO;N;N;30/9/2020;Não;;;;;S;4;2020;;;BR-101;WhatsApp Image 2020-10-01 at 14.29.26.jpeg;WhatsApp Image 2020-10-01 at 14.28.19.jpeg;Drenagem_BU_228+680_394_ECO101_20200930_071030.jpg;Drenagem_BU_228+680_394_ECO101_20200930_071326.jpg;Drenagem_BU_228+680_394_ECO101_20200930_071309.jpg;Drenagem_BU_228+680_394_ECO101_20200930_071240.jpg;;;;;;;;;;;;;;;;;;
876;972;30/9/2020;BUEIRO;228+890;ES;BR-101;SUL;0,00;0,00;0,60;ø0,6;Bom;RODOVIA;ALA;SIMPLES;MONTANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-19,92811545;-40,40583053;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;TESTA COM ALA;N;;;;EDNILSON APARECIDO DOS SANTOS;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_228+890_107_ECO101_20200930_070847.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070931.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070847.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070931.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070901.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070907.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070920.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070926.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070856.jpg;Drenagem_BU_228+890_107_ECO101_20200930_070937.jpg;;;;;;;;;;;;;;
877;1068;30/9/2020;BUEIRO;228+890;ES;BR-101;NORTE;0,00;0,00;0,60;ø0,6;Regular;RODOVIA;ALA;SIMPLES;JUSANTE;CONCRETO;TUBULAR;BSTC;NÃO;NÃO;NÃO;NÃO;-19,9281680654827;-40,4057012615875;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;TUBULAÇÃO EXPOSTA;N;;;;GILMAR APARECIDO ANACLETO;N;N;30/9/2020;Não;;;;;N;4;2020;;;BR-101;Drenagem_BU_228+890_394_ECO101_20200930_070855.jpg;Drenagem_BU_228+890_394_ECO101_20200930_070939.jpg;Drenagem_BU_228+890_394_ECO101_20200930_070855.jpg;Drenagem_BU_228+890_394_ECO101_20200930_070939.jpg;Drenagem_BU_228+890_394_ECO101_20200930_070931.jpg;Drenagem_BU_228+890_394_ECO101_20200930_070903.jpg;;;;;;;;;;;;;;;;;;
4801;2613;9/10/2020;BUEIRO;229+130;ES;BR-101;SUL;0,80;0,80;0,30;ø0,3;Bom;RODOVIA;CX;SIMPLES;MONTANTE;CONCRETO;TUBULAR;CCS;;NÃO; ;;-19,93017684;-40,40634684;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;CAIXA COLETORA;N;;;;EDNILSON APARECIDO DOS SANTOS;N;N;9/10/2020;Não;;Câmera;6066;;N;4;2020;;;BR-101;Drenagem_BU_229+130_107_ECO101_20201009_101242.jpg;09-10_DSC06066.JPG;Drenagem_BU_229+130_107_ECO101_20201009_101242.jpg;09-10_DSC06066.JPG;Drenagem_BU_229+130_107_ECO101_20201009_101253.jpg;Drenagem_BU_229+130_107_ECO101_20201009_101259.jpg;Drenagem_BU_229+130_107_ECO101_20201009_101306.jpg;Drenagem_BU_229+130_107_ECO101_20201009_101311.jpg;Drenagem_BU_229+130_107_ECO101_20201009_101318.jpg;Drenagem_BU_229+130_107_ECO101_20201009_101337.jpg;Drenagem_BU_229+130_107_ECO101_20201009_101225.jpg;;;;;;;;;;;;;
