CodAuto;Identificação;Extensão;km inicial;km final;Tipo de Bueiro;Forma;Rodovia;MONTANTE;;;;;;;JUSANTE;;;;;;ESTADO DE CONSERVAÇÃO MONTANTE;;;;;;;;;;;ESTADO DE CONSERVAÇÃO JUSANTE;;;;;;;;;;Data;FOTOS;;FOTOS;
;;;;;;;;Dimensões (m);Lado;Dispositivo entrada;Material;Estado de Conservação;Coord. Montante (X);Coord. Montante (Y);Dimensões (m);Lado;Estrutura de saída;Material;Estado de Conservação;Coord. Jusante (X);Coord. Jusante (Y);OK;Limpeza;Assoreado;Afogado;Testa ou ala danificada;Tubulação danificada;Caixa danificada;Erosão;Fissuras/trincas;Tampa Danificada/Inexist.;OK;Limpeza;Assoreado;Afogado;Testa ou ala danificada;Tubulação danificada;Caixa danificada;Erosão;Fissuras/trincas;Tampa Danificada/Inexist.;;Montante;Montante pan.;Jusante;Jusante pan.
2241;BU 101 ES 300+280 N 1;17,61;300+280;300+260;CX;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,3601905;-40,43393853;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3600677425703;-40,4340452776945;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2242;BU 101 ES 300+300 N 1;23,62;300+300;300+290;ALA;TUBULAR;;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Regular;-20,36053963;-40,43419893;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Bom;-20,36036349;-40,43407233;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2243;BU 101 ES 300+300 S 1;46,27;300+300;300+260;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3603436235405;-40,4343775292452;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3600677425703;-40,4340452776945;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2244;BU 101 ES 300+340 N 1;10,64;300+340;300+325;ALA;TUBULAR;;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Bom;-20,3607165;-40,43451521;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Bom;-20,36066037;-40,4344325;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2245;BU 101 ES 300+365 S 1;75,3;300+365;300+300;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3607773755869;-40,4349322292832;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3603436235405;-40,4343775292452;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2246;BU 101 ES 300+370 N 1;5,26;300+370;300+372;ALA;TUBULAR;;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Regular;-20,36084501;-40,43468812;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Regular;-20,36087745;-40,43472481;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2247;BU 101 ES 300+372 N 2;19,03;300+372;300+390;ALA;TUBULAR;;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Bom;-20,36089029;-40,43471862;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Bom;-20,36101671;-40,43484169;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2248;BU 101 ES 300+410 S 1;32,24;300+410;300+365;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3609343471208;-40,4351922887183;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3607773755869;-40,4349322292832;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2249;BU 101 ES 300+410 S 2;39,06;300+410;300+390;CX/ALA;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3609343471208;-40,4351922887183;ø0,6;NORTE;TUBULAÇÃO EXPOSTA;CONCRETO;Regular;-20,36101825;-40,43482845;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2250;BU 101 ES 300+450 S 1;32,21;300+450;300+410;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3611652073268;-40,4353788695963;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3609343471208;-40,4351922887183;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2251;BU 101 ES 300+490 S 1;51,4;300+490;300+450;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3614488184878;-40,4357682017806;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3611652073268;-40,4353788695963;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2252;BU 101 ES 300+520 N 1;12,72;300+520;300+485;ALA;TUBULAR;;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Bom;-20,36169269;-40,43562508;ø0,4;NORTE;TESTA SEM ALA;CONCRETO;Regular;-20,36162093;-40,43553008;X;;;;;;;;;;;;;;;X;;;;;3/9/2020;;;;
2253;BU 101 ES 300+520 S 1;40,04;300+520;300+490;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3616961994191;-40,4360472470198;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3614488184878;-40,4357682017806;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2254;BU 101 ES 300+540 C 1;20,9;300+540;300+520;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36187319;-40,43597986;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3616961994191;-40,4360472470198;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2255;BU 101 ES 300+545 N 1;11,6;300+545;300+540;CX;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36197735;-40,43597333;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36187319;-40,43597986;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2256;BU 101 ES 300+550 C 1;12,55;300+550;300+540;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36195052;-40,43606754;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36187319;-40,43597986;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2257;BU 101 ES 300+560 C 1;9,36;300+560;300+550;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36201893;-40,43611987;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36195052;-40,43606754;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2258;BU 101 ES 300+560 S 1;18,79;300+560;300+570;CX;TUBULAR;;ø0,8;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3618630561982;-40,4363306308068;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3620120266341;-40,436245586141;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2259;BU 101 ES 300+570 C 1;9,88;300+570;300+560;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36207563;-40,43619278;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36201893;-40,43611987;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2260;BU 101 ES 300+570 S 1;40,75;300+570;300+520;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3620120266341;-40,436245586141;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3616961994191;-40,4360472470198;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2261;BU 101 ES 300+580 C 1;12,48;300+580;300+570;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,3621389;-40,4362917;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36207563;-40,43619278;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2262;BU 101 ES 300+600 C 1;19,15;300+600;300+580;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36224307;-40,43643794;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,3621389;-40,4362917;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2263;BU 101 ES 300+610 S 1;16,8;300+610;300+610;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3622321318365;-40,436574137765;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3621727597099;-40,4367222858038;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2264;BU 101 ES 300+610 S 2;0,99;300+610;300+610;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3621811607447;-40,4367193399826;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3621727597099;-40,4367222858038;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2265;BU 101 ES 300+610 S 3;52,81;300+610;300+570;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3621727597099;-40,4367222858038;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3620120266341;-40,436245586141;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2266;BU 101 ES 300+700 S 1;4,97;300+700;300+700;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3626650277998;-40,4374940672247;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3626685718649;-40,4374465473173;;X;;;;;;;;X;;X;;;;;;;;;3/9/2020;;;;
2267;BU 101 ES 300+700 S 2;94,19;300+700;300+790;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3626685718649;-40,4374465473173;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3628303300494;-40,4383334985986;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2268;BU 101 ES 300+740 C 1;75,92;300+740;300+820;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36284459;-40,43757134;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36292528;-40,43829449;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2269;BU 101 ES 300+790 S 1;21,99;300+790;300+790;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3626611551973;-40,4382242655773;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3628303300494;-40,4383334985986;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2270;BU 101 ES 300+790 S 2;11,31;300+790;300+820;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3628303300494;-40,4383334985986;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36292528;-40,43829449;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2271;BU 101 ES 300+820 C 1;42,16;300+820;300+850;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36292528;-40,43829449;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36311147;-40,43864681;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2272;BU 101 ES 300+850 N 1;17,38;300+850;300+860;CX/ALA;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36311147;-40,43864681;ø0,6;NORTE;TUBULAÇÃO EXPOSTA;CONCRETO;Bom;-20,3630427;-40,43879652;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2273;BU 101 ES 300+880 C 1;64,08;300+880;300+820;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,3629176;-40,43890918;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36292528;-40,43829449;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2274;BU 101 ES 300+890 C 1;10,78;300+890;300+880;CX;TUBULAR;;ø1;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36287964;-40,43900429;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,3629176;-40,43890918;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2275;BU 101 ES 300+900 C 1;16,73;300+900;300+890;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36286455;-40,439164;ø1;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36287964;-40,43900429;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2276;BU 101 ES 300+910 C 1;9,85;300+910;300+920;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,3628705;-40,43933833;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36291158;-40,43925458;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2277;BU 101 ES 300+920 C 1;10,79;300+920;300+900;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36291158;-40,43925458;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36286455;-40,439164;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2278;BU 101 ES 300+940 C 1;24,77;300+940;300+940;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36276325;-40,4397766;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,36282002;-40,4395468;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2279;BU 101 ES 300+940 C 2;6,25;300+940;300+940;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,36282002;-40,4395468;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36283323;-40,43948857;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2280;BU 101 ES 300+940 C 3;16,2;300+940;300+910;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36283323;-40,43948857;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,3628705;-40,43933833;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2281;BU 101 ES 300+940 S 1;8,68;300+940;300+940;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3627794;-40,4394757;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;CONCRETO;Regular;-20,36282002;-40,4395468;;X;;;;;;;;;;X;;;;;;;;;9/10/2020;;;;
2282;BU 101 ES 300+940 S 2;17,61;300+940;300+940;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3626210518598;-40,4394773258618;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3627794;-40,4394757;;X;;;;;;;;X;;X;;;;;;;;;3/9/2020;;;;
2283;BU 101 ES 300+960 C 1;8,58;300+960;300+940;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36277035;-40,4396946;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36276325;-40,4397766;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2284;BU 101 ES 300+970 C 1;18,35;300+970;300+960;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36273511;-40,43986661;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36277035;-40,4396946;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2285;BU 101 ES 300+970 S 1;61,8;300+970;300+940;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;METALICO;Bom;-20,3625979007904;-40,4400359952329;ø0,6;SUL;CAIXA COLETORA;METALICO;Regular;-20,3627794;-40,4394757;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2286;BU 101 ES 300+995 C 1;25,58;300+995;300+970;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36270674;-40,44011012;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36273511;-40,43986661;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2287;BU 101 ES 301+015 C 1;20,06;301+015;300+995;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36269255;-40,44030197;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36270674;-40,44011012;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2288;BU 101 ES 301+040 C 1;59,47;301+040;301+100;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36269545;-40,44084505;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36280693;-40,44140299;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2289;BU 101 ES 301+040 N 1;41,83;301+040;301+040;CX;TUBULAR;;ø0,8;NORTE;CAIXA COLETORA;CONCRETO;Bom;-20,3629671;-40,44061249;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36334291;-40,440631;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2290;BU 101 ES 301+100 C 1;26,8;301+100;301+150;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36280693;-40,44140299;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36287501;-40,4416496;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2291;BU 101 ES 301+100 N 2;20,89;301+100;301+100;ALA;TUBULAR;;ø0,6;NORTE;TUBULAÇÃO EXPOSTA;CONCRETO;Regular;-20,36351256;-40,44071999;ø0,6;NORTE;TUBULAÇÃO EXPOSTA;CONCRETO;Regular;-20,36336035;-40,44060261;;X;;;;;;;;;;X;;;;X;;;;;3/9/2020;;;;
2292;BU 101 ES 301+100 S 1;8,1;301+100;301+110;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3624957736877;-40,4410256711872;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,362566256539;-40,4410454402132;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2293;BU 101 ES 301+110 S 1;73,06;301+110;301+130;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,362566256539;-40,4410454402132;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3628056326253;-40,4416980644836;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2294;BU 101 ES 301+130 S 1;42,08;301+130;301+200;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3628056326253;-40,4416980644836;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3630096449151;-40,4420380613283;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2295;BU 101 ES 301+150 C 1;36,21;301+150;301+180;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36287501;-40,4416496;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36301779;-40,44196177;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2296;BU 101 ES 301+180 C 1;24,84;301+180;301+210;CX/ALA;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36301779;-40,44196177;ø0,8;NORTE;TESTA SEM ALA;CONCRETO;Regular;-20,36324015;-40,4419385;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2297;BU 101 ES 301+210 S 1;56,05;301+210;301+190;ALA;CELULAR;;2x2;SUL;TESTA COM ALA;CONCRETO;Regular;-20,3628925869386;-40,442219973718;2x2;NORTE;TESTA COM ALA;CONCRETO;Regular;-20,36332958;-40,44195201;;X;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2298;BU 101 ES 301+230 C 1;23,56;301+230;301+230;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36325566;-40,44226113;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3630992137759;-40,4424135540886;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2299;BU 101 ES 301+230 S 1;40,39;301+230;301+200;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3630992137759;-40,4424135540886;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3630096449151;-40,4420380613283;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2300;BU 101 ES 301+245 C 1;12,94;301+245;301+230;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36330488;-40,44237359;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36325566;-40,44226113;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2301;BU 101 ES 301+250 N 1;60,61;301+250;301+210;CX/ALA;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36356341;-40,44234753;ø6;NORTE;TESTA COM ALA;CONCRETO;Bom;-20,36320314;-40,44191124;;X;;;;;;;;X;X;;;;;;;;;;3/9/2020;;;;
2302;BU 101 ES 301+260 C 1;19,52;301+260;301+245;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,3634348;-40,44249947;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36330488;-40,44237359;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2303;BU 101 ES 301+275 C 1;15,09;301+275;301+260;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36352916;-40,44260349;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,3634348;-40,44249947;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2304;BU 101 ES 301+290 C 1;14,31;301+290;301+275;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36360182;-40,44271679;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36352916;-40,44260349;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2305;BU 101 ES 301+300 N 1;5,3;301+300;301+300;CX;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Bom;-20,36379551;-40,44261536;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36375045;-40,44263182;X;;;;;;;;;;;X;;;;;;;;X;3/9/2020;;;;
2306;BU 101 ES 301+300 N 2;36,21;301+300;301+250;CX;TUBULAR;;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36375045;-40,44263182;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36356341;-40,44234753;;X;;;;;;;;X;;X;;;;;;;;X;3/9/2020;;;;
2307;BU 101 ES 301+310 C 1;20,55;301+310;301+290;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36375694;-40,44282403;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36360182;-40,44271679;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2308;BU 101 ES 301+320 S 1;13,76;301+320;301+325;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Bom;-20,3637571690734;-40,4430181190711;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36385585;-40,44293848;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2309;BU 101 ES 301+325 C 1;16,23;301+325;301+310;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36385585;-40,44293848;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36375694;-40,44282403;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2310;BU 101 ES 301+340 N 1;2,41;301+340;301+300;CX;TUBULAR;;ø1;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36377161;-40,4426266;ø0,6;NORTE;CAIXA COLETORA;CONCRETO;Regular;-20,36375045;-40,44263182;;X;;;;;;;;X;;X;;;;;;;;X;3/9/2020;;;;
2311;BU 101 ES 301+345 C 1;36,55;301+345;301+325;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36414241;-40,44311019;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36385585;-40,44293848;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2312;BU 101 ES 301+360 C 1;4,99;301+360;301+345;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36409756;-40,44311037;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36414241;-40,44311019;;X;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2313;BU 101 ES 301+360 S 1;17,7;301+360;301+375;CX;TUBULAR;;ø0,6;SUL;CAIXA COLETORA;CONCRETO;Regular;-20,3641116;-40,4432775;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36425467;-40,44320299;;X;;;;;;;;;X;;;;;;;;;;9/10/2020;;;;
2314;BU 101 ES 301+370 C 1;17,46;301+370;301+375;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36440989;-40,44322825;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36425467;-40,44320299;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
2315;BU 101 ES 301+375 C 1;19,96;301+375;301+360;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36425467;-40,44320299;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Regular;-20,36409756;-40,44311037;X;;;;;;;;;;;X;;;;;;;;;3/9/2020;;;;
2316;BU 101 ES 301+380 C 1;18,22;301+380;301+370;CX;TUBULAR;;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36454;-40,44333452;ø0,6;CANTEIRO CENTRAL;CAIXA COLETORA;METALICO;Bom;-20,36440989;-40,44322825;X;;;;;;;;;;X;;;;;;;;;;3/9/2020;;;;
